Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
8/16/2022,2022,Greenwich,530040,802500,Two Family,Duplex,4,2,1329,1.0234955,West
8/16/2022,2022,Stamford,672310,925000,Single Family,Detached House,3,2,,1.0234955,East
8/19/2022,2022,Bridgeport,,195000,Three Family,Triplex,6,6,2132,1.0234955,North
8/19/2022,2022,Fairfield,291970,530000,Single Family,Detached House,3,3,912,1.0234955,East
8/19/2022,2022,West Hartford,211890,266500,?,Detached House,3,1,1082,1.0234955,North
8/19/2022,2022,Stamford,,345000,Single Family,Detached House,3,1,1017,1.0234955,East
8/19/2022,2022,Fairfield,286090,450000,Single Family,Detached House,3,3,992,1.0234955,East
8/19/2022,2022,Stamford,362970,400000,?,Detached House,3,1,,1.0234955,South
8/20/2022,2022,Waterbury,85750,105000,Single Family,Detached House,3,2,1042,1.0234955,South
8/20/2022,2022,Greenwich,,2650000,Single Family,Detached House,3,1,,1.0234955,East
8/20/2022,2022,Waterbury,70740,130000,Single Family,Detached House,3,1,,1.0234955,North
8/20/2022,2022,,,1655000,?,Detached House,3,3,1099,1.0234955,East
8/21/2022,2022,Waterbury,37370,129900,Single Family,Detached House,3,1,905,1.0234955,North
8/21/2022,2022,,380660,545000,Single Family,Detached House,3,1,1096,1.0234955,North
8/21/2022,2022,West Hartford,149310,243000,Single Family,Detached House,3,2,990,1.0234955,North
8/21/2022,2022,Waterbury,20680,35000,Single Family,Detached House,3,2,954,1.0234955,South
8/22/2022,2022,Stamford,330130,599950,Two Family,Duplex,4,4,1277,1.0234955,North
8/22/2022,2022,Fairfield,447090,670000,Single Family,Detached House,3,3,988,1.0234955,West
8/26/2022,2022,Greenwich,580790,275000,Single Family,Detached House,3,3,909,1.0234955,North
8/26/2022,2022,Bridgeport,76430,174000,Single Family,Detached House,3,1,,1.0234955,West
8/26/2022,2022,Stamford,,329975,Single Family,Detached House,3,2,930,1.0234955,West
8/26/2022,2022,Bridgeport,90310,180000,Three Family,Triplex,6,5,1803,1.0234955,East
8/26/2022,2022,Waterbury,119200,203000,Single Family,Detached House,3,2,,1.0234955,East
8/26/2022,2022,West Hartford,248640,395000,Single Family,Detached House,3,2,1076,1.0234955,West
8/26/2022,2022,,,1725000,Single Family,Detached House,3,1,1091,1.0234955,East
8/27/2022,2022,,135610,214200,Single Family,Detached House,3,2,971,1.0234955,West
8/27/2022,2022,Bridgeport,206330,265000,Four Family,Fourplex,8,7,2632,1.0234955,North
8/27/2022,2022,West Hartford,194460,285000,Single Family,Detached House,3,2,1064,1.0234955,South
8/27/2022,2022,Fairfield,299530,315000,Single Family,Detached House,3,2,,1.0234955,North
8/27/2022,2022,West Hartford,319200,507500,Single Family,Detached House,3,2,974,1.0234955,East
8/27/2022,2022,West Hartford,288890,509000,?,Detached House,3,2,1047,1.0234955,North
8/28/2022,2022,,234010,425000,Single Family,Detached House,3,2,994,1.0234955,South
8/28/2022,2022,West Hartford,158830,256000,Two Family,Duplex,4,4,1203,1.0234955,West
8/28/2022,2022,Stamford,448060,670000,Single Family,Detached House,3,3,929,1.0234955,South
8/29/2022,2022,,113510,229000,?,Detached House,3,3,1012,1.0234955,North
8/29/2022,2022,Stamford,938580,1350000,Single Family,Detached House,3,2,986,1.0234955,South
8/30/2022,2022,Fairfield,629510,865000,Single Family,Detached House,3,3,1058,1.0234955,North
8/30/2022,2022,,101420,182500,?,Triplex,6,5,1998,1.0234955,East
8/30/2022,2022,Fairfield,797020,1199000,Single Family,Detached House,3,1,1029,1.0234955,East
8/30/2022,2022,,273980,397000,Two Family,Duplex,4,2,1235,1.0234955,South
8/30/2022,2022,Bridgeport,105900,185000,?,Detached House,3,2,1069,1.0234955,West
8/30/2022,2022,Stamford,486620,730000,Single Family,Detached House,3,1,1031,1.0234955,West
8/30/2022,2022,West Hartford,266000,392000,?,Detached House,3,3,1039,1.0234955,East
8/30/2022,2022,Greenwich,,2300000,?,Detached House,3,3,948,1.0234955,West
9/3/2022,2022,Stamford,402450,825000,?,Fourplex,8,6,2671,1.0234955,South
9/3/2022,2022,Fairfield,323820,420000,?,Detached House,3,2,1073,1.0234955,South
9/3/2022,2022,Waterbury,39940,83000,?,Detached House,3,1,968,1.0234955,South
9/3/2022,2022,Waterbury,93440,172000,Single Family,Detached House,3,2,,1.0234955,South
9/3/2022,2022,Greenwich,561960,985000,?,Detached House,3,3,1026,1.0234955,West
9/3/2022,2022,Fairfield,293440,360000,Single Family,Detached House,3,3,925,1.0234955,South
9/3/2022,2022,Stamford,724430,1000000,Single Family,Detached House,3,3,1068,1.0234955,South
9/3/2022,2022,,101510,116550,Single Family,Detached House,3,2,1011,1.0234955,West
9/3/2022,2022,West Hartford,251790,399000,Single Family,Detached House,3,1,1091,1.0234955,North
9/4/2022,2022,,527030,800000,?,Detached House,3,1,1066,1.0234955,East
9/4/2022,2022,Stamford,330350,438000,Single Family,Detached House,3,1,1023,1.0234955,North
9/4/2022,2022,Fairfield,229110,265000,Single Family,Detached House,3,2,,1.0234955,North
9/4/2022,2022,,,190000,?,Detached House,3,3,1098,1.0234955,West
9/5/2022,2022,Stamford,640290,775300,Single Family,Detached House,3,2,982,1.0234955,South
9/5/2022,2022,West Hartford,116970,203000,Single Family,Detached House,3,3,1032,1.0234955,South
9/5/2022,2022,Stamford,,849500,Single Family,Detached House,3,3,1001,1.0234955,East
9/6/2022,2022,Fairfield,1512700,861000,Single Family,Detached House,3,3,,1.0234955,West
9/6/2022,2022,Waterbury,,95000,Three Family,Triplex,6,6,1837,1.0234955,South
9/9/2022,2022,,353900,657500,Two Family,Duplex,4,3,1446,1.0234955,West
9/9/2022,2022,Bridgeport,144070,230000,Single Family,Detached House,3,1,971,1.0234955,West
9/9/2022,2022,West Hartford,227850,420000,Single Family,Detached House,3,2,,1.0234955,East
9/10/2022,2022,Waterbury,72880,124000,Single Family,Detached House,3,3,,1.0234955,West
9/10/2022,2022,Waterbury,84420,140000,?,Detached House,3,1,973,1.0234955,North
9/10/2022,2022,Stamford,311070,453000,Single Family,Detached House,3,1,917,1.0234955,South
9/10/2022,2022,Waterbury,57520,164900,Three Family,Triplex,6,4,1918,1.0234955,East
9/10/2022,2022,Fairfield,273490,500000,?,Detached House,3,1,1006,1.0234955,South
9/11/2022,2022,Waterbury,76960,121000,Single Family,Detached House,3,1,903,1.0234955,South
9/11/2022,2022,Stamford,,575000,?,Duplex,4,2,1367,1.0234955,East
9/11/2022,2022,Waterbury,84180,76440,?,Detached House,3,1,943,1.0234955,North
9/11/2022,2022,West Hartford,224140,335000,Single Family,Detached House,3,1,999,1.0234955,East
9/12/2022,2022,Fairfield,331660,550000,Single Family,Detached House,3,3,1014,1.0234955,North
9/12/2022,2022,Fairfield,,1055000,Single Family,Detached House,3,1,968,1.0234955,North
9/12/2022,2022,Bridgeport,82810,145000,Single Family,Detached House,3,3,1056,1.0234955,West
9/12/2022,2022,Bridgeport,132740,250000,Three Family,Triplex,6,6,1963,1.0234955,West
9/12/2022,2022,Stamford,265430,510000,Two Family,Duplex,4,3,1432,1.0234955,West
9/13/2022,2022,Stamford,464200,580000,Single Family,Detached House,3,3,,1.0234955,North
9/13/2022,2022,Stamford,298550,491000,Single Family,Detached House,3,1,1079,1.0234955,West
9/13/2022,2022,Greenwich,338800,665000,Two Family,Duplex,4,4,,1.0234955,West
9/13/2022,2022,West Hartford,156030,300000,Single Family,Detached House,3,2,,1.0234955,West
9/13/2022,2022,,161680,234840,Two Family,Duplex,4,4,1339,1.0234955,South
9/16/2022,2022,Fairfield,261240,375000,Single Family,Detached House,3,2,,1.0234955,North
9/16/2022,2022,Waterbury,95530,164600,Single Family,Detached House,3,2,1087,1.0234955,South
9/16/2022,2022,Bridgeport,89640,125000,Two Family,Duplex,4,4,1435,1.0234955,North
9/16/2022,2022,Stamford,449770,506000,Single Family,Detached House,3,3,977,1.0234955,South
9/16/2022,2022,Fairfield,191310,272000,Single Family,Detached House,3,1,970,1.0234955,North
9/16/2022,2022,,111740,126690,Two Family,Duplex,4,3,,1.0234955,East
9/17/2022,2022,,116280,220000,Single Family,Detached House,3,2,1000,1.0234955,East
9/17/2022,2022,Fairfield,,1023000,Single Family,Detached House,3,2,1075,1.0234955,West
9/17/2022,2022,Bridgeport,216860,368247,?,Duplex,4,3,,1.0234955,West
9/17/2022,2022,Bridgeport,177000,333900,Single Family,Detached House,3,2,1024,1.0234955,North
9/18/2022,2022,Bridgeport,98590,174000,Two Family,Duplex,4,2,1451,1.0234955,North
9/18/2022,2022,Greenwich,582890,775000,Single Family,Detached House,3,1,928,1.0234955,West
9/19/2022,2022,Bridgeport,49310,65000,Single Family,Detached House,3,3,930,1.0234955,South
9/19/2022,2022,Waterbury,79940,105000,Single Family,Detached House,3,2,,1.0234955,West
9/19/2022,2022,West Hartford,319060,485000,Single Family,Detached House,3,2,1068,1.0234955,West
9/19/2022,2022,Bridgeport,71700,174250,Two Family,Duplex,4,4,1419,1.0234955,North
9/20/2022,2022,Stamford,518080,800000,Single Family,Detached House,3,2,1002,1.0234955,South
9/20/2022,2022,Waterbury,57170,60000,Single Family,Detached House,3,3,1050,1.0234955,East
9/23/2022,2022,West Hartford,343280,485000,Single Family,Detached House,3,2,1035,1.0234955,South
9/23/2022,2022,,106890,221000,?,Detached House,3,2,981,1.0234955,West
9/23/2022,2022,Bridgeport,84670,90000,Single Family,Detached House,3,1,990,1.0234955,North
9/24/2022,2022,Greenwich,,8347000,Single Family,Detached House,3,1,1048,1.0234955,East
9/24/2022,2022,Fairfield,291480,330000,Single Family,Detached House,3,1,1090,1.0234955,East
9/25/2022,2022,,152680,220000,?,Detached House,3,1,1081,1.0234955,West
9/25/2022,2022,Greenwich,2213470,1500000,Single Family,Detached House,3,3,916,1.0234955,East
9/25/2022,2022,Waterbury,69110,130000,Single Family,Detached House,3,1,968,1.0234955,South
9/26/2022,2022,Bridgeport,,38750,Two Family,Duplex,4,4,1402,1.0234955,North
9/26/2022,2022,Greenwich,1091160,2286250,Single Family,Detached House,3,1,977,1.0234955,North
9/26/2022,2022,Fairfield,,760000,Single Family,Detached House,3,3,1062,1.0234955,North
9/26/2022,2022,Waterbury,83910,140000,Single Family,Detached House,3,1,1025,1.0234955,West
9/27/2022,2022,Waterbury,64020,175000,Four Family,Fourplex,8,8,2989,1.0234955,North
9/27/2022,2022,,95490,200000,Three Family,Triplex,6,6,2143,1.0234955,North
9/27/2022,2022,Fairfield,1029560,950000,Single Family,Detached House,3,1,1005,1.0234955,West
9/27/2022,2022,West Hartford,137830,175000,Single Family,Detached House,3,1,,1.0234955,East
9/27/2022,2022,Stamford,,669000,Single Family,Detached House,3,2,923,1.0234955,West
9/27/2022,2022,Waterbury,83350,195000,Single Family,Detached House,3,1,1068,1.0234955,West
9/27/2022,2022,Waterbury,28020,50000,Three Family,Triplex,6,5,1911,1.0234955,North
9/30/2022,2022,,66870,156000,Two Family,Duplex,4,3,1264,1.0234955,West
9/30/2022,2022,Fairfield,376740,560000,Single Family,Detached House,3,1,915,1.0234955,North
9/30/2022,2022,West Hartford,332500,285000,Single Family,Detached House,3,3,1077,1.0234955,East
9/30/2022,2022,Waterbury,76840,90000,Single Family,Detached House,3,1,999,1.0234955,South
9/30/2022,2022,,63410,119000,Single Family,Detached House,3,2,1010,1.0234955,East
10/1/2022,2022,Norwalk,260600,430000,Single Family,Detached House,3,3,,1.0234955,West
10/1/2022,2022,,120160,240218,Three Family,Triplex,6,6,2009,1.0234955,East
10/1/2022,2022,Waterbury,128920,240000,?,Detached House,3,2,1096,1.0234955,South
10/1/2022,2022,Fairfield,341040,405000,Single Family,Detached House,3,1,958,1.0234955,East
10/1/2022,2022,Waterbury,80560,207000,Two Family,Duplex,4,4,,1.0234955,South
10/1/2022,2022,Bridgeport,,360000,Three Family,Triplex,6,5,2105,1.0234955,South
10/1/2022,2022,Bridgeport,136550,250000,Single Family,Detached House,3,3,1072,1.0234955,North
10/1/2022,2022,Greenwich,2006620,2815000,Single Family,Detached House,3,2,,1.0234955,North
10/2/2022,2022,Waterbury,71250,135000,Single Family,Detached House,3,3,,1.0234955,West
10/2/2022,2022,Greenwich,445760,560000,Single Family,Detached House,3,3,986,1.0234955,East
10/3/2022,2022,Stamford,596820,475000,Single Family,Detached House,3,2,1092,1.0234955,South
10/3/2022,2022,Bridgeport,144530,227500,Three Family,Triplex,6,5,2055,1.0234955,North
10/4/2022,2022,Fairfield,607040,600000,?,Detached House,3,1,945,1.0234955,East
10/4/2022,2022,Waterbury,86570,150000,Single Family,Detached House,3,2,,1.0234955,West
10/4/2022,2022,Stamford,497140,685000,Single Family,Detached House,3,2,1039,1.0234955,North
10/7/2022,2022,Fairfield,,1455750,Single Family,Detached House,3,2,909,1.0234955,North
10/7/2022,2022,Waterbury,81730,157000,Three Family,Triplex,6,5,1939,1.0234955,South
10/7/2022,2022,Bridgeport,125670,340000,Two Family,Duplex,4,2,1472,1.0234955,West
10/7/2022,2022,Bridgeport,,65000,?,Detached House,3,3,1064,1.0234955,South
10/7/2022,2022,,253820,435000,?,Detached House,3,1,990,1.0234955,East
10/8/2022,2022,Stamford,436390,720000,Single Family,Detached House,3,1,966,1.0234955,South
10/9/2022,2022,Stamford,374260,438000,Single Family,Detached House,3,2,932,1.0234955,North
10/9/2022,2022,Bridgeport,,37500,Three Family,Triplex,6,5,2096,1.0234955,South
10/10/2022,2022,,80850,100000,Single Family,Detached House,3,1,924,1.0234955,South
10/11/2022,2022,Bridgeport,110440,180000,?,Detached House,3,3,1093,1.0234955,South
10/11/2022,2022,Waterbury,53590,125000,?,Detached House,3,2,940,1.0234955,South
10/15/2022,2022,West Hartford,234500,325000,Single Family,Detached House,3,2,1029,1.0234955,South
10/15/2022,2022,Bridgeport,156760,272000,Single Family,Detached House,3,1,1047,1.0234955,North
10/15/2022,2022,Greenwich,2998030,4100000,Single Family,Detached House,3,1,,1.0234955,South
10/15/2022,2022,West Hartford,,400000,Single Family,Detached House,3,1,980,1.0234955,South
10/16/2022,2022,Waterbury,,149900,Single Family,Detached House,3,1,,1.0234955,South
10/16/2022,2022,Fairfield,693560,1150000,Single Family,Detached House,3,2,903,1.0234955,South
10/16/2022,2022,Stamford,298730,475000,Single Family,Detached House,3,3,965,1.0234955,East
10/17/2022,2022,Bridgeport,106560,194000,Two Family,Duplex,4,4,1348,1.0234955,East
10/17/2022,2022,Stamford,385030,600000,Two Family,Duplex,4,2,1230,1.0234955,North
10/18/2022,2022,Waterbury,62310,120000,Three Family,Triplex,6,5,2183,1.0234955,East
10/18/2022,2022,West Hartford,399000,326000,Single Family,Detached House,3,1,937,1.0234955,East
10/18/2022,2022,Waterbury,62310,60000,Three Family,Triplex,6,6,2029,1.0234955,North
10/21/2022,2022,Waterbury,62220,147000,Single Family,Detached House,3,3,916,1.0234955,East
10/21/2022,2022,Waterbury,101180,179900,?,Detached House,3,2,976,1.0234955,East
10/21/2022,2022,Greenwich,833140,1005000,Single Family,Detached House,3,1,911,1.0234955,North
10/21/2022,2022,Bridgeport,96060,110000,Single Family,Detached House,3,3,1040,1.0234955,West
10/21/2022,2022,Bridgeport,111440,325000,Three Family,Triplex,6,5,1838,1.0234955,South
10/21/2022,2022,West Hartford,146300,156000,Single Family,Detached House,3,3,998,1.0234955,East
10/21/2022,2022,Bridgeport,116800,185000,Single Family,Detached House,3,3,,1.0234955,North
10/23/2022,2022,Greenwich,,1600000,Single Family,Detached House,3,3,,1.0234955,North
10/23/2022,2022,Waterbury,53800,68000,Single Family,Detached House,3,1,966,1.0234955,North
10/23/2022,2022,Norwalk,,570000,?,Detached House,3,3,,1.0234955,East
10/23/2022,2022,Fairfield,702520,986000,Single Family,Detached House,3,2,923,1.0234955,West
10/24/2022,2022,Stamford,307690,486000,Single Family,Detached House,3,3,,1.0234955,East
10/25/2022,2022,Waterbury,123120,170000,?,Detached House,3,2,1009,1.0234955,South
10/25/2022,2022,Norwalk,275160,476000,?,Detached House,3,1,1050,1.0234955,South
10/25/2022,2022,Bridgeport,103180,197500,Single Family,Detached House,3,2,1071,1.0234955,East
10/28/2022,2022,Bridgeport,115680,240000,Two Family,Duplex,4,4,1392,1.0234955,West
10/28/2022,2022,Bridgeport,85020,88950,?,Detached House,3,3,961,1.0234955,East
10/28/2022,2022,Fairfield,785470,1075000,Single Family,Detached House,3,1,1046,1.0234955,South
10/28/2022,2022,West Hartford,,345000,Single Family,Detached House,3,3,1019,1.0234955,East
10/28/2022,2022,Norwalk,320840,415000,Single Family,Detached House,3,2,946,1.0234955,North
10/29/2022,2022,Waterbury,67030,155000,Single Family,Detached House,3,1,1015,1.0234955,North
10/29/2022,2022,Greenwich,948780,2000000,Single Family,Detached House,3,3,1072,1.0234955,North
10/29/2022,2022,West Hartford,465640,570000,?,Detached House,3,3,1021,1.0234955,South
10/29/2022,2022,Bridgeport,144800,96000,Single Family,Detached House,3,3,1063,1.0234955,South
10/30/2022,2022,Bridgeport,118890,175000,Single Family,Detached House,3,3,1051,1.0234955,South
10/30/2022,2022,,60000,105000,Single Family,Detached House,3,3,1053,1.0234955,South
10/30/2022,2022,Bridgeport,173990,260101,Three Family,Triplex,6,4,1840,1.0234955,South
10/30/2022,2022,Waterbury,169340,239000,?,Detached House,3,3,,1.0234955,North
10/30/2022,2022,Bridgeport,147880,217000,Single Family,Detached House,3,2,993,1.0234955,South
10/30/2022,2022,Fairfield,511210,907500,Single Family,Detached House,3,3,1008,1.0234955,North
10/30/2022,2022,Waterbury,70480,87351,?,Detached House,3,1,914,1.0234955,East
10/30/2022,2022,Bridgeport,99800,146000,?,Duplex,4,2,1369,1.0234955,North
10/31/2022,2022,Waterbury,52050,15000,Three Family,Triplex,6,4,,1.0234955,West
10/31/2022,2022,West Hartford,207200,297500,Single Family,Detached House,3,2,1065,1.0234955,South
10/31/2022,2022,Stamford,347270,396000,?,Duplex,4,2,1389,1.0234955,East
10/31/2022,2022,Waterbury,106190,179000,Two Family,Duplex,4,4,1421,1.0234955,North
10/31/2022,2022,Bridgeport,167410,287500,Single Family,Detached House,3,2,,1.0234955,West
11/1/2022,2022,,61180,90000,?,Triplex,6,5,1929,1.0234955,North
11/1/2022,2022,Norwalk,444170,652000,Single Family,Detached House,3,3,,1.0234955,East
11/1/2022,2022,,73710,122900,?,Detached House,3,1,953,1.0234955,East
11/1/2022,2022,West Hartford,169610,303000,?,Detached House,3,2,945,1.0234955,North
11/1/2022,2022,,,1125000,Single Family,Detached House,3,2,1069,1.0234955,West
11/4/2022,2022,Bridgeport,57950,32500,Single Family,Detached House,3,1,1037,1.0234955,North
11/4/2022,2022,West Hartford,264950,430000,Single Family,Detached House,3,1,921,1.0234955,West
11/5/2022,2022,,308700,385000,Single Family,Detached House,3,3,1099,1.0234955,North
11/5/2022,2022,Stamford,398670,425000,Single Family,Detached House,3,3,1027,1.0234955,West
11/5/2022,2022,West Hartford,155190,185000,Single Family,Detached House,3,3,1013,1.0234955,North
11/5/2022,2022,,310606,505000,Single Family,Detached House,3,3,958,1.0234955,East
